category	field_key	display_name	value	unit	source_api	source_detail	scan_scope	ms_level	representative_scan	raw_label_or_line	parse_status	confidence	matches_reference	notes
status_tune_logs	tune.header.18	Tune data field 18	Mass Cal. (+) age (d):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=18				Mass Cal. (+) age (d):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.19	Tune data field 19	Mass Cal. (-) age (d):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=19				Mass Cal. (-) age (d):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.20	Tune data field 20	Isolation Cal. (+) age (d):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=20				Isolation Cal. (+) age (d):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.21	Tune data field 21	Isolation Cal. (-) age (d):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=21				Isolation Cal. (-) age (d):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.22	Tune data field 22	Amplifier Gain:		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=22				Amplifier Gain:	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.23	Tune data field 23	Mass Calibration Parameter (0):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=23				Mass Calibration Parameter (0):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.24	Tune data field 24	Mass Calibration Parameter (1):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=24				Mass Calibration Parameter (1):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.25	Tune data field 25	Mass Calibration Parameter (2):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=25				Mass Calibration Parameter (2):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.26	Tune data field 26	Mass Calibration Parameter (3):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=26				Mass Calibration Parameter (3):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.27	Tune data field 27	Mass Calibration Parameter (4):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=27				Mass Calibration Parameter (4):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.28	Tune data field 28	Mass Calibration Parameter (5):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=28				Mass Calibration Parameter (5):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.29	Tune data field 29	Mass Calibration Parameter (6):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=29				Mass Calibration Parameter (6):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.30	Tune data field 30	Mass Calibration Parameter (7):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=30				Mass Calibration Parameter (7):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.31	Tune data field 31	Mass Calibration Parameter (8):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=31				Mass Calibration Parameter (8):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.32	Tune data field 32	Mass Calibration Parameter (9):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=32				Mass Calibration Parameter (9):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.33	Tune data field 33	Mass Calibration Parameter (10):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=33				Mass Calibration Parameter (10):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.34	Tune data field 34	Mass Calibration Parameter (11):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=34				Mass Calibration Parameter (11):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.35	Tune data field 35	Mass Calibration Parameter (12):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=35				Mass Calibration Parameter (12):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.36	Tune data field 36	Mass Calibration Parameter (13):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=36				Mass Calibration Parameter (13):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.37	Tune data field 37	Mass Calibration Parameter (14):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=37				Mass Calibration Parameter (14):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.38	Tune data field 38	Mass Calibration Parameter (15):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=38				Mass Calibration Parameter (15):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.39	Tune data field 39	Mass Calibration Parameter (16):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=39				Mass Calibration Parameter (16):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.40	Tune data field 40	Mass Calibration Parameter (17):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=40				Mass Calibration Parameter (17):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.41	Tune data field 41	Mass Calibration Parameter (18):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=41				Mass Calibration Parameter (18):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.42	Tune data field 42	Mass Calibration Parameter (19):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=42				Mass Calibration Parameter (19):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.43	Tune data field 43	Mass Calibration Parameter (20):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=43				Mass Calibration Parameter (20):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.44	Tune data field 44	Mass Calibration Parameter (21):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=44				Mass Calibration Parameter (21):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.45	Tune data field 45	Mass Calibration Parameter (22):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=45				Mass Calibration Parameter (22):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.46	Tune data field 46	Mass Calibration Parameter (23):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=46				Mass Calibration Parameter (23):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.47	Tune data field 47	Mass Calibration Parameter (24):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=47				Mass Calibration Parameter (24):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.48	Tune data field 48	Mass Calibration Parameter (25):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=48				Mass Calibration Parameter (25):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.49	Tune data field 49	Mass Calibration Parameter (26):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=49				Mass Calibration Parameter (26):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.50	Tune data field 50	Mass Calibration Parameter (27):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=50				Mass Calibration Parameter (27):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.51	Tune data field 51	Mass Calibration Parameter (28):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=51				Mass Calibration Parameter (28):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.52	Tune data field 52	Mass Calibration Parameter (29):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=52				Mass Calibration Parameter (29):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.53	Tune data field 53	Mass Calibration Parameter (30):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=53				Mass Calibration Parameter (30):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.54	Tune data field 54	Mass Calibration Parameter (31):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=54				Mass Calibration Parameter (31):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.55	Tune data field 55	Mass Calibration Parameter (32):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=55				Mass Calibration Parameter (32):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.56	Tune data field 56	Mass Calibration Parameter (33):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=56				Mass Calibration Parameter (33):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.57	Tune data field 57	Mass Calibration Parameter (34):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=57				Mass Calibration Parameter (34):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.58	Tune data field 58	Mass Calibration Parameter (35):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=58				Mass Calibration Parameter (35):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.59	Tune data field 59	Mass Calibration Parameter (36):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=59				Mass Calibration Parameter (36):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.60	Tune data field 60	Mass Calibration Parameter (37):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=60				Mass Calibration Parameter (37):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.61	Tune data field 61	Mass Calibration Parameter (38):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=61				Mass Calibration Parameter (38):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.62	Tune data field 62	Mass Calibration Parameter (39):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=62				Mass Calibration Parameter (39):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.63	Tune data field 63	Mass Calibration Parameter (40):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=63				Mass Calibration Parameter (40):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.64	Tune data field 64	Mass Calibration Parameter (41):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=64				Mass Calibration Parameter (41):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.65	Tune data field 65	Mass Calibration Parameter (42):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=65				Mass Calibration Parameter (42):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.66	Tune data field 66	Mass Calibration Parameter (43):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=66				Mass Calibration Parameter (43):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.67	Tune data field 67	Mass Calibration Parameter (44):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=67				Mass Calibration Parameter (44):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.68	Tune data field 68	Mass Calibration Parameter (45):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=68				Mass Calibration Parameter (45):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.69	Tune data field 69	Mass Calibration Parameter (46):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=69				Mass Calibration Parameter (46):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.70	Tune data field 70	Mass Calibration Parameter (47):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=70				Mass Calibration Parameter (47):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.71	Tune data field 71	Mass Calibration Parameter (48):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=71				Mass Calibration Parameter (48):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.72	Tune data field 72	Mass Calibration Parameter (49):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=72				Mass Calibration Parameter (49):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.73	Tune data field 73	Mass Calibration Parameter (50):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=73				Mass Calibration Parameter (50):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.74	Tune data field 74	Mass Calibration Parameter (51):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=74				Mass Calibration Parameter (51):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.75	Tune data field 75	Mass Calibration Parameter (52):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=75				Mass Calibration Parameter (52):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.76	Tune data field 76	Mass Calibration Parameter (53):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=76				Mass Calibration Parameter (53):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.77	Tune data field 77	Mass Calibration Parameter (54):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=77				Mass Calibration Parameter (54):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.78	Tune data field 78	Mass Calibration Parameter (55):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=78				Mass Calibration Parameter (55):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.79	Tune data field 79	Mass Calibration Parameter (56):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=79				Mass Calibration Parameter (56):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.80	Tune data field 80	Mass Calibration Parameter (57):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=80				Mass Calibration Parameter (57):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.81	Tune data field 81	Mass Calibration Parameter (58):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=81				Mass Calibration Parameter (58):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.82	Tune data field 82	Mass Calibration Parameter (59):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=82				Mass Calibration Parameter (59):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.83	Tune data field 83	Mass Calibration Parameter (60):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=83				Mass Calibration Parameter (60):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.84	Tune data field 84	Mass Calibration Parameter (61):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=84				Mass Calibration Parameter (61):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.85	Tune data field 85	Mass Calibration Parameter (62):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=85				Mass Calibration Parameter (62):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.86	Tune data field 86	Mass Calibration Parameter (63):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=86				Mass Calibration Parameter (63):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.87	Tune data field 87	Mass Calibration Parameter (64):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=87				Mass Calibration Parameter (64):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.88	Tune data field 88	Mass Calibration Parameter (65):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=88				Mass Calibration Parameter (65):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.89	Tune data field 89	Mass Calibration Parameter (66):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=89				Mass Calibration Parameter (66):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.90	Tune data field 90	Mass Calibration Parameter (67):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=90				Mass Calibration Parameter (67):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.91	Tune data field 91	Mass Calibration Parameter (68):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=91				Mass Calibration Parameter (68):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.92	Tune data field 92	Mass Calibration Parameter (69):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=92				Mass Calibration Parameter (69):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.93	Tune data field 93	Mass Calibration Parameter (70):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=93				Mass Calibration Parameter (70):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.94	Tune data field 94	Mass Calibration Parameter (71):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=94				Mass Calibration Parameter (71):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.95	Tune data field 95	Mass Calibration Parameter (72):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=95				Mass Calibration Parameter (72):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.96	Tune data field 96	Mass Calibration Parameter (73):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=96				Mass Calibration Parameter (73):	raw	high		dataType=DOUBLE
status_tune_logs	tune.header.97	Tune data field 97	Mass Calibration Parameter (74):		IRawDataPlus.GetTuneDataHeaderInformation()	fieldIndex=97				Mass Calibration Parameter (74):	raw	high		dataType=DOUBLE
